136,'თბილისი','საბურთალო','ვაჟა ფშაველალ 22','09:00-18:00','15','41.72648468','44.75638719',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
137,'თბილისი','საბურთალო','ვაჟა ფშაველალ 10 12','09:00-18:00','15','41.72709123','44.76271452',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
138,'თბილისი','ვაკე','მელიქიშვილის 12','09:00-18:00','15','41.70784708','44.78320928',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
139,'თბილისი','ვაკე','მელიქიშვილის 10','09:00-18:00','15','41.70752069','44.78397103',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
140,'თბილისი','ვაკე','ფილარმონიასთან','09:00-18:00','15','41.70700007','44.78680076',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
141,'თბილისი','მთაწმინდა','რუსთაველზე მაგდონალდთან','09:00-18:00','15','41.70337558','44.79026349',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
142,'თბილისი','მთაწმინდა','ვეკუას 3 ჯთს','09:00-18:00','15','41.69773219','44.80361821',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
143,'თბილისი','მთაწმინდა','თავისუფლებაზე ყვავილებთან','09:00-18:00','15','41.69717543','44.80336072',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
144,'თბილისი','მთაწმინდა','შარდენზე კოტე აფხაზის 44','09:00-18:00','15','41.69017552','44.80843814',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
145,'თბილისი','ისანი','ავლაბარი მეტროს უკან','09:00-18:00','15','41.69294153','44.81523754',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
146,'თბილისი','ორთაჭალა','გორგასლის9 11','09:00-18:00','15','41.68862522','44.8147306',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
147,'თბილისი','ორთაჭალა','გორგასლის19 25','09:00-18:00','15','41.68825266','44.81688173',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
148,'თბილისი','ორთაჭალა','გორგასლის25 27','09:00-18:00','15','41.68805437','44.81764616',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
149,'თბილისი','საბურთალო','ხეთაგუროვი','09:00-18:00','15','41.70048586','44.8084891',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
150,'თბილისი','საბურთალო','ხეთაგუროვი','09:00-18:00','15','41.70156126','44.80769517',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
151,'თბილისი','სამგორი','ვარკეთილი ყვავილებთან','09:00-18:00','15','41.68974689','44.87093361',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
152,'თბილისი','სამგორი','ჯავახეთის ქ','09:00-18:00','15','41.68887359','44.87071367',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
153,'თბილისი','დიდუბე ჩუღურეთი',"'ვაგზალი ,თბილისი ცენტრალი'",'09:00-18:00','15','41.72091439','44.79837776',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
154,'თბილისი','ვაგზალი',"'ვაგზალი ,გადასასვლელი ხიდთან'",'09:00-18:00','15','41.72345386','44.80015875',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
155,'თბილისი','დიდუბე','თორნიკე ერისთავის ქ.საბას მიმდებარედ','09:00-18:00','15','41.74994567','44.78914233',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
156,'თბილისი','თემქა','გურამიშვილის1 3','09:00-18:00','15','41.75147648','44.79009451',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
157,'თბილისი','თემქა','გურამიშვილის 9 15','09:00-18:00','15','41.75562749','44.78846432',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
158,'თბილისი','სანზონა','მეტრო ღრმაღელესთან','09:00-18:00','15','41.76552021','44.79004623',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
159,'თბილისი','თემქა','გურამიშვილის 12 12 ა','09:00-18:00','15','41.75529234','44.78812845',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
160,'თბილისი','თემქა','გურამიშვილის 28 30','09:00-18:00','15','41.76196705','44.78816601',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
161,'თბილისი','თემქა','გურამიშვილის 25 29','09:00-18:00','15','41.77105963','44.7934285',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
162,'თბილისი','გლდანი','მეტრო გურამიშვილთან','09:00-18:00','15','41.77451427','44.79502441',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
163,'თბილისი','გლდანი','გლდანში შეშელიძეზე','09:00-18:00','15','41.79038682','44.81442751',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
164,'თბილისი','გლდანი','გლდანში ხიზანიშვილზე თიშების მოპირდაპირედ','09:00-18:00','15','41.79107476','44.81548967',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
165,'თბილისი','გლდანი','გლდანი მუხიანის გზაზე','09:00-18:00','15','41.79080278','44.81707485',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
166,'თბილისი','გლდანი','გლდანი მუხიანის გზის მოპირდაპირედ','09:00-18:00','15','41.79108676','44.81749596',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
167,'თბილისი','საბურთალო','მეტრო პოლიტექნიკური(მორკინალთან)','09:00-18:00','15','41.72210656','44.77801653',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
168,'თბილისი','ვაკე','ფალიაშვილის 30 (ბაზალეთის ქ-ის კვეთა)','09:00-18:00','15','41.70797123','44.77237852',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
169,'თბილისი','საბურთალო','პეკინის 41','09:00-18:00','15','41.73067434','44.76787241',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
